SDMT 59988199552000 -16800000
SDMT 59988285952000 -16800000
EST 60975909600000 -18000000
EDT 62035563600000 -14400000
EST 62046014400000 -18000000
EHDT 62129912400000 -16200000
EST 62140105800000 -18000000
EHDT 62161362000000 -16200000
EST 62168877000000 -18000000
EHDT 62193416400000 -16200000
EST 62200499400000 -18000000
EHDT 62224866000000 -16200000
EST 62232121800000 -18000000
EHDT 62256315600000 -16200000
EST 62263657800000 -18000000
AST 62287765200000 -14400000
EST 63108482400000 -18000000
AST 63111506400000 -14400000
AST 64283080447000 -14400000
AST 64283166847000 -14400000
