LMT 59988199552000 -15264000
LMT 59988285952000 -15264000
AST 60004037664000 -14400000
ADT 60439406400000 -10800000
AST 60455214000000 -14400000
ADT 60503608800000 -10800000
AST 60520539600000 -14400000
ADT 60568920000000 -10800000
AST 60578593200000 -14400000
ADT 60600196800000 -10800000
AST 60610734000000 -14400000
ADT 60631214400000 -10800000
AST 60642270000000 -14400000
ADT 60663268800000 -10800000
AST 60673719600000 -14400000
ADT 60694718400000 -10800000
AST 60706292400000 -14400000
ADT 60726168000000 -10800000
AST 60738951600000 -14400000
ADT 60758827200000 -10800000
AST 60769191600000 -14400000
ADT 60789067200000 -10800000
AST 60801850800000 -14400000
ADT 60821726400000 -10800000
AST 60832004400000 -14400000
ADT 60853176000000 -10800000
AST 60863022000000 -14400000
ADT 60884625600000 -10800000
AST 60895594800000 -14400000
ADT 60916075200000 -10800000
AST 60928254000000 -14400000
ADT 60946920000000 -10800000
AST 60959703600000 -14400000
ADT 60978369600000 -10800000
AST 60991758000000 -14400000
ADT 61011633600000 -10800000
AST 61021911600000 -14400000
ADT 61044292800000 -10800000
AST 61054657200000 -14400000
ADT 61075828800000 -10800000
AST 61084897200000 -14400000
ADT 61104772800000 -10800000
AST 61117556400000 -14400000
ADT 61136222400000 -10800000
AST 61149006000000 -14400000
ADT 61170091200000 -10800000
AST 61180455600000 -14400000
ADT 61199726400000 -10800000
AST 61212510000000 -14400000
ADT 61231176000000 -10800000
AST 61243959600000 -14400000
AWT 61255461600000 -10800000
APT 61366287600000 -10800000
AST 61370283600000 -14400000
ADT 61388431200000 -10800000
AST 61401733200000 -14400000
ADT 61419880800000 -10800000
AST 61433182800000 -14400000
ADT 61451330400000 -10800000
AST 61464632400000 -14400000
ADT 61482780000000 -10800000
AST 61496082000000 -14400000
ADT 61546284000000 -10800000
AST 61559586000000 -14400000
ADT 61577733600000 -10800000
AST 61591035600000 -14400000
ADT 61609183200000 -10800000
AST 61622485200000 -14400000
ADT 61640632800000 -10800000
AST 61653934800000 -14400000
ADT 61704136800000 -10800000
AST 61717438800000 -14400000
ADT 61735586400000 -10800000
AST 61748888400000 -14400000
ADT 61767036000000 -10800000
AST 61780338000000 -14400000
ADT 61798485600000 -10800000
AST 61811787600000 -14400000
ADT 61893439200000 -10800000
AST 61909160400000 -14400000
ADT 61924888800000 -10800000
AST 61940610000000 -14400000
ADT 61956338400000 -10800000
AST 61972059600000 -14400000
ADT 61987788000000 -10800000
AST 62004114000000 -14400000
ADT 62019237600000 -10800000
AST 62035563600000 -14400000
ADT 62051292000000 -10800000
AST 62067013200000 -14400000
ADT 62082741600000 -10800000
AST 62098462800000 -14400000
ADT 62114191200000 -10800000
AST 62129912400000 -14400000
ADT 62145640800000 -10800000
AST 62161362000000 -14400000
ADT 62177090400000 -10800000
AST 62193416400000 -14400000
ADT 62209144800000 -10800000
AST 62224866000000 -14400000
ADT 62240594400000 -10800000
AST 62256315600000 -14400000
ADT 62272044000000 -10800000
AST 62287765200000 -14400000
ADT 62303493600000 -10800000
AST 62319214800000 -14400000
ADT 62334943200000 -10800000
AST 62351269200000 -14400000
ADT 62366392800000 -10800000
AST 62382718800000 -14400000
ADT 62398447200000 -10800000
AST 62414168400000 -14400000
ADT 62429896800000 -10800000
AST 62445618000000 -14400000
ADT 62461346400000 -10800000
AST 62477067600000 -14400000
ADT 62492796000000 -10800000
AST 62508517200000 -14400000
ADT 62524245600000 -10800000
AST 62540571600000 -14400000
ADT 62555695200000 -10800000
AST 62572021200000 -14400000
ADT 62587749600000 -10800000
AST 62603470800000 -14400000
ADT 62619199200000 -10800000
AST 62634920400000 -14400000
ADT 62650648800000 -10800000
AST 62666370000000 -14400000
ADT 62680284000000 -10800000
AST 62697819600000 -14400000
ADT 62711733600000 -10800000
AST 62729874000000 -14400000
ADT 62743183200000 -10800000
AST 62761323600000 -14400000
ADT 62774632800000 -10800000
AST 62792773200000 -14400000
ADT 62806687200000 -10800000
AST 62824222800000 -14400000
ADT 62838136800000 -10800000
AST 62855672400000 -14400000
ADT 62869586400000 -10800000
AST 62887726800000 -14400000
ADT 62901036000000 -10800000
AST 62919176400000 -14400000
ADT 62932485600000 -10800000
AST 62950626000000 -14400000
ADT 62964540000000 -10800000
AST 62982075600000 -14400000
ADT 62995989600000 -10800000
AST 63013525200000 -14400000
ADT 63027439200000 -10800000
AST 63044974800000 -14400000
ADT 63058888800000 -10800000
AST 63077029200000 -14400000
ADT 63090338400000 -10800000
AST 63108478800000 -14400000
ADT 63121788000000 -10800000
AST 63139928400000 -14400000
ADT 63153842400000 -10800000
AST 63171378000000 -14400000
ADT 63185292000000 -10800000
AST 63202827600000 -14400000
ADT 63216741600000 -10800000
AST 63234882000000 -14400000
ADT 63248191200000 -10800000
AST 63266331600000 -14400000
ADT 63279640800000 -10800000
AST 63297781200000 -14400000
ADT 63309276000000 -10800000
AST 63329835600000 -14400000
ADT 63340725600000 -10800000
AST 63361285200000 -14400000
ADT 63372175200000 -10800000
AST 63392734800000 -14400000
ADT 63404229600000 -10800000
AST 63424789200000 -14400000
