LMT 59988199552000 27480000
LMT 59988285952000 27480000
ULAT 60102750120000 25200000
ULAT 62388118800000 28800000
CHOST 62553657600000 36000000
CHOT 62569461600000 32400000
CHOST 62585276400000 36000000
CHOT 62600997600000 32400000
CHOST 62616726000000 36000000
CHOT 62632447200000 32400000
CHOST 62648175600000 36000000
CHOT 62663896800000 32400000
CHOST 62679625200000 36000000
CHOT 62695346400000 32400000
CHOST 62711074800000 36000000
CHOT 62726796000000 32400000
CHOST 62742524400000 36000000
CHOT 62758245600000 32400000
CHOST 62773974000000 36000000
CHOT 62790300000000 32400000
CHOST 62806028400000 36000000
CHOT 62821749600000 32400000
CHOST 62837478000000 36000000
CHOT 62853199200000 32400000
CHOST 62868927600000 36000000
CHOT 62884648800000 32400000
CHOST 62900377200000 36000000
CHOT 62916098400000 32400000
CHOST 62931826800000 36000000
CHOT 62947548000000 32400000
CHOST 62963881200000 36000000
CHOT 62979602400000 32400000
CHOST 62995330800000 36000000
CHOT 63011052000000 32400000
CHOST 63026780400000 36000000
CHOT 63042501600000 32400000
CHOST 63124074000000 36000000
CHOT 63137376000000 32400000
CHOST 63153104400000 36000000
CHOT 63168825600000 32400000
CHOST 63184554000000 36000000
CHOT 63200275200000 32400000
CHOST 63216003600000 36000000
CHOT 63231724800000 32400000
CHOST 63247453200000 36000000
CHOT 63263174400000 32400000
CHOST 63278902800000 36000000
CHOT 63295228800000 32400000
CHOT 63342572400000 28800000
CHOT 64283080447000 28800000
CHOT 64283166847000 28800000
