HMT,59988113152,-19776
HMT,59988199552,-19776
CST,60732782976,-18000
CDT,60824062800,-14400
CST,60834600000,-18000
CDT,61202062800,-14400
CST,61209921600,-18000
CDT,61233512400,-14400
CST,61241976000,-18000
CDT,61265566800,-14400
CST,61273425600,-18000
CDT,61359915600,-14400
CST,61367774400,-18000
CDT,61391365200,-14400
CST,61399224000,-18000
CDT,61990894800,-14400
CST,62001345600,-18000
CDT,62022171600,-14400
CST,62033054400,-18000
CDT,62049301200,-14400
CST,62062689600,-18000
CDT,62081442000,-14400
CST,62094139200,-18000
CDT,62114101200,-14400
CST,62129822400,-18000
CDT,62145550800,-14400
CST,62161272000,-18000
CDT,62177000400,-14400
CST,62193326400,-18000
CDT,62209054800,-14400
CST,62222961600,-18000
CDT,62240504400,-14400
CST,62254497600,-18000
CDT,62271954000,-14400
CST,62286033600,-18000
CDT,62303403600,-14400
CST,62319124800,-18000
CDT,62334853200,-14400
CST,62351179200,-18000
CDT,62366302800,-14400
CST,62382628800,-18000
CDT,62398962000,-14400
CST,62412264000,-18000
CDT,62426178000,-14400
CST,62444318400,-18000
CDT,62457627600,-14400
CST,62475768000,-18000
CDT,62493915600,-14400
CST,62507217600,-18000
CDT,62525365200,-14400
CST,62538667200,-18000
CDT,62556814800,-14400
CST,62570116800,-18000
CDT,62588264400,-14400
CST,62602171200,-18000
CDT,62619714000,-14400
CST,62633620800,-18000
CDT,62646930000,-14400
CST,62665070400,-18000
CDT,62678379600,-14400
CST,62696520000,-18000
CDT,62710434000,-14400
CST,62727969600,-18000
CDT,62741883600,-14400
CST,62759419200,-18000
CDT,62774542800,-14400
CST,62791473600,-18000
CDT,62806597200,-14400
CST,62822926800,-18000
CDT,62838046800,-14400
CST,62854376400,-18000
CDT,62869496400,-14400
CST,62885826000,-18000
CDT,62900946000,-14400
CST,62917275600,-18000
CDT,62932395600,-14400
CST,62948725200,-18000
CDT,62964450000,-14400
CST,62980174800,-18000
CDT,62995899600,-14400
CST,63012229200,-18000
CDT,63026744400,-14400
CST,63044888400,-18000
CDT,63058194000,-14400
CST,63076942800,-18000
CDT,63090248400,-14400
CST,63108392400,-18000
CDT,63121698000,-14400
CST,63139842000,-18000
CDT,63153752400,-14400
CST,63171291600,-18000
CDT,63185202000,-14400
CST,63202741200,-18000
CDT,63216651600,-14400
CST,63297694800,-18000
CDT,63309186000,-14400
CST,63329144400,-18000
CDT,63341240400,-14400
CST,63360594000,-18000
CDT,63372085200,-14400
CST,63392043600,-18000
CDT,63404139600,-14400
CST,63424098000,-18000
CDT,63436194000,-14400
CST,63456757200,-18000
CDT,63468853200,-14400
CST,63487602000,-18000
CDT,63498488400,-14400
CST,63519051600,-18000
CDT,63529938000,-14400
CST,63550501200,-18000
CDT,63561387600,-14400
CST,63581950800,-18000
CDT,63593442000,-14400
CST,63614005200,-18000
CDT,63624891600,-14400
CST,63645454800,-18000
CDT,63656341200,-14400
CST,63676904400,-18000
CDT,63687790800,-14400
CST,63708354000,-18000
CDT,63719240400,-14400
CST,63739803600,-18000
CDT,63751294800,-14400
CST,63771858000,-18000
CDT,63782744400,-14400
CST,63803307600,-18000
CDT,63814194000,-14400
CST,63834757200,-18000
CDT,63845643600,-14400
CST,63866206800,-18000
CDT,63877093200,-14400
CST,63897656400,-18000
CDT,63908542800,-14400
CST,63929106000,-18000
CDT,63940597200,-14400
CST,63961160400,-18000
CDT,63972046800,-14400
CST,63992610000,-18000
CDT,64003496400,-14400
CST,64024059600,-18000
CDT,64034946000,-14400
CST,64055509200,-18000
CDT,64066395600,-14400
CST,64086958800,-18000
CDT,64098450000,-14400
CST,64119013200,-18000
CDT,64129899600,-14400
CST,64150462800,-18000
CDT,64161349200,-14400
CST,64181912400,-18000
CDT,64192798800,-14400
CST,64213362000,-18000
CDT,64224248400,-14400
CST,64244811600,-18000
CDT,64255698000,-14400
CST,64276261200,-18000
CST,64282994047,-18000
CST,64283080447,-18000
