LMT 59988199552000 13720000
LMT 59988285952000 13720000
AKTT 60694517480000 14400000
AKTT 60888139200000 18000000
AKTST 62490596400000 21600000
AKTT 62506404000000 21600000
AKTST 62522128800000 21600000
AKTT 62537940000000 18000000
AKTST 62553668400000 21600000
AKTT 62569476000000 18000000
AKTST 62585290800000 21600000
AKTT 62601022800000 18000000
AKTST 62616747600000 21600000
AKTT 62632472400000 18000000
AKTST 62648197200000 21600000
AKTT 62663922000000 18000000
AKTST 62679646800000 21600000
AKTT 62695371600000 18000000
AKTST 62711096400000 21600000
AKTT 62726821200000 18000000
AKTST 62742546000000 21600000
AKTT 62758270800000 18000000
AKTST 62773995600000 21600000
AKTT 62790325200000 18000000
AQTT 62828506800000 18000000
AQTST 62837488800000 21600000
AQTT 62853210000000 18000000
AQTST 62868949200000 21600000
AQTT 62884674000000 18000000
AQTST 62900398800000 21600000
AQTT 62916123600000 18000000
AQTST 62931848400000 21600000
AQTT 62947573200000 18000000
AQTST 62963902800000 21600000
AQTT 62982046800000 18000000
AQTST 62995352400000 21600000
AQTT 63013496400000 18000000
AQTST 63026802000000 21600000
AQTT 63044946000000 18000000
AQTST 63058251600000 21600000
AQTT 63077000400000 18000000
AQTST 63089701200000 21600000
AQTT 63108450000000 18000000
AQTST 63121150800000 21600000
AQTT 63139899600000 18000000
AQTST 63153205200000 21600000
AQTT 63171349200000 18000000
AQTST 63184654800000 21600000
AQTT 63202798800000 18000000
AQTST 63216104400000 21600000
AQTT 63234853200000 18000000
AQTT 64283080447000 18000000
AQTT 64283166847000 18000000
