LMT,59988113152,10680
LMT,59988199552,10680
YERT,60694434120,10800
YERT,61730456400,14400
YERST,62490513600,18000
YERT,62506321200,14400
YERST,62522049600,18000
YERT,62537857200,14400
YERST,62553585600,18000
YERT,62569393200,14400
YERST,62585208000,18000
YERT,62600940000,14400
YERST,62616664800,18000
YERT,62632389600,14400
YERST,62648114400,18000
YERT,62663839200,14400
YERST,62679564000,18000
YERT,62695288800,14400
YERST,62711013600,18000
YERT,62726738400,14400
YERST,62742463200,18000
YERT,62758188000,14400
YERST,62773912800,18000
YERT,62790242400,14400
YERST,62805967200,14400
AMST,62821166400,14400
AMT,62821695600,10800
AMST,62837409600,14400
AMT,62853130800,10800
AMST,62868870000,14400
AMT,62884594800,10800
AMST,62900319600,14400
AMT,62916044400,10800
AMST,62931769200,14400
AMT,62947494000,14400
AMST,62995269600,18000
AMT,63013413600,14400
AMST,63026719200,18000
AMT,63044863200,14400
AMST,63058168800,18000
AMT,63076917600,14400
AMST,63089618400,18000
AMT,63108367200,14400
AMST,63121068000,18000
AMT,63139816800,14400
AMST,63153122400,18000
AMT,63171266400,14400
AMST,63184572000,18000
AMT,63202716000,14400
AMST,63216021600,18000
AMT,63234770400,14400
AMST,63247471200,18000
AMT,63266220000,14400
AMST,63278920800,18000
AMT,63297669600,14400
AMST,63310370400,18000
AMT,63329119200,14400
AMST,63342424800,18000
AMT,63360568800,14400
AMST,63373874400,18000
AMT,63392018400,14400
AMST,63405324000,18000
AMT,63424072800,14400
AMST,63436773600,18000
AMT,63455522400,14400
AMT,64282994047,14400
AMT,64283080447,14400
