LMT,59988113152,12036
LMT,59988199552,12036
SAMT,60541771164,10800
SAMT,60888056400,14400
KUYT,61033291200,14400
KUYST,62490513600,18000
KUYT,62506321200,14400
KUYST,62522049600,18000
KUYT,62537857200,14400
KUYST,62553585600,18000
KUYT,62569393200,14400
KUYST,62585208000,18000
KUYT,62600940000,14400
KUYST,62616664800,18000
KUYT,62632389600,14400
KUYST,62648114400,18000
KUYT,62663839200,14400
KUYST,62679564000,18000
KUYT,62695288800,14400
KUYST,62711013600,18000
KUYT,62726738400,14400
KUYST,62742463200,14400
KUYT,62758191600,10800
KUYST,62773916400,14400
KUYT,62790246000,10800
KUYST,62805970800,10800
KUYT,62821699200,10800
SAMT,62823513600,14400
SAMST,62837406000,18000
SAMT,62853127200,14400
SAMST,62868866400,18000
SAMT,62884591200,14400
SAMST,62900316000,18000
SAMT,62916040800,14400
SAMST,62931765600,18000
SAMT,62947490400,14400
SAMST,62963820000,18000
SAMT,62981964000,14400
SAMST,62995269600,18000
SAMT,63013413600,14400
SAMST,63026719200,18000
SAMT,63044863200,14400
SAMST,63058168800,18000
SAMT,63076917600,14400
SAMST,63089618400,18000
SAMT,63108367200,14400
SAMST,63121068000,18000
SAMT,63139816800,14400
SAMST,63153122400,18000
SAMT,63171266400,14400
SAMST,63184572000,18000
SAMT,63202716000,14400
SAMST,63216021600,18000
SAMT,63234770400,14400
SAMST,63247471200,18000
SAMT,63266220000,14400
SAMST,63278920800,18000
SAMT,63297669600,14400
SAMST,63310370400,18000
SAMT,63329119200,14400
SAMST,63342424800,18000
SAMT,63360568800,14400
SAMST,63373874400,18000
SAMT,63392018400,14400
SAMST,63405324000,14400
SAMT,63424076400,10800
SAMT,63436777200,14400
SAMT,64282994047,14400
SAMT,64283080447,14400
