LMT,59988113152,14544
LMT,59988199552,14544
SVET,60542985456,14400
SVET,60888052800,18000
SVEST,62490510000,21600
SVET,62506317600,18000
SVEST,62522046000,21600
SVET,62537853600,18000
SVEST,62553582000,21600
SVET,62569389600,18000
SVEST,62585204400,21600
SVET,62600936400,18000
SVEST,62616661200,21600
SVET,62632386000,18000
SVEST,62648110800,21600
SVET,62663835600,18000
SVEST,62679560400,21600
SVET,62695285200,18000
SVEST,62711010000,21600
SVET,62726734800,18000
SVEST,62742459600,21600
SVET,62758184400,18000
SVEST,62773909200,21600
SVET,62790238800,18000
SVEST,62805963600,18000
SVET,62821692000,14400
YEKT,62831368800,18000
YEKST,62837402400,21600
YEKT,62853123600,18000
YEKST,62868862800,21600
YEKT,62884587600,18000
YEKST,62900312400,21600
YEKT,62916037200,18000
YEKST,62931762000,21600
YEKT,62947486800,18000
YEKST,62963816400,21600
YEKT,62981960400,18000
YEKST,62995266000,21600
YEKT,63013410000,18000
YEKST,63026715600,21600
YEKT,63044859600,18000
YEKST,63058165200,21600
YEKT,63076914000,18000
YEKST,63089614800,21600
YEKT,63108363600,18000
YEKST,63121064400,21600
YEKT,63139813200,18000
YEKST,63153118800,21600
YEKT,63171262800,18000
YEKST,63184568400,21600
YEKT,63202712400,18000
YEKST,63216018000,21600
YEKT,63234766800,18000
YEKST,63247467600,21600
YEKT,63266216400,18000
YEKST,63278917200,21600
YEKT,63297666000,18000
YEKST,63310366800,21600
YEKT,63329115600,18000
YEKST,63342421200,21600
YEKT,63360565200,18000
YEKST,63373870800,21600
YEKT,63392014800,18000
YEKST,63405320400,21600
YEKT,63424069200,18000
YEKT,63436770000,21600
YEKT,64282994047,21600
YEKT,64283080447,21600
