AMT,59988113152,-13840
AMT,59988199552,-13840
PYT,60929207440,-14400
PYT,62222356800,-10800
PYT,62269614000,-14400
PYST,62316964800,-10800
PYT,62330094000,-14400
PYST,62348587200,-10800
PYT,62361630000,-14400
PYST,62380123200,-10800
PYT,62393166000,-14400
PYST,62411659200,-10800
PYT,62427380400,-14400
PYST,62443195200,-10800
PYT,62459002800,-14400
PYST,62474817600,-10800
PYT,62490538800,-14400
PYST,62506353600,-10800
PYT,62522074800,-14400
PYST,62537889600,-10800
PYT,62553610800,-14400
PYST,62569425600,-10800
PYT,62585233200,-14400
PYST,62601048000,-10800
PYT,62616769200,-14400
PYST,62632584000,-10800
PYT,62648305200,-14400
PYST,62664120000,-10800
PYT,62679841200,-14400
PYST,62695656000,-10800
PYT,62711463600,-14400
PYST,62727278400,-10800
PYT,62742999600,-14400
PYST,62760628800,-10800
PYT,62774535600,-14400
PYST,62790350400,-10800
PYT,62806071600,-14400
PYST,62822318400,-10800
PYT,62835015600,-14400
PYST,62853854400,-10800
PYT,62869143600,-14400
PYST,62885044800,-10800
PYT,62897914800,-14400
PYST,62916580800,-10800
PYT,62929364400,-14400
PYST,62948116800,-10800
PYT,62961246000,-14400
PYST,62980171200,-10800
PYT,62992263600,-14400
PYST,63011620800,-10800
PYT,63024318000,-14400
PYST,63043070400,-10800
PYT,63056372400,-14400
PYST,63074520000,-10800
PYT,63087822000,-14400
PYST,63105969600,-10800
PYT,63119271600,-14400
PYST,63138024000,-10800
PYT,63153745200,-14400
PYST,63166449600,-10800
PYT,63185194800,-14400
PYST,63198504000,-10800
PYT,63216644400,-14400
PYST,63233582400,-10800
PYT,63246279600,-14400
PYST,63265032000,-10800
PYT,63277729200,-14400
PYST,63296481600,-10800
PYT,63309178800,-14400
PYST,63328536000,-10800
PYT,63340628400,-14400
PYST,63359985600,-10800
PYT,63372078000,-14400
PYST,63391435200,-10800
PYT,63406551600,-14400
PYST,63421675200,-10800
PYT,63438001200,-14400
PYST,63453124800,-10800
PYT,63469450800,-14400
PYST,63485179200,-10800
PYT,63499690800,-14400
PYST,63516628800,-10800
PYT,63531140400,-14400
PYST,63548078400,-10800
PYT,63562590000,-14400
PYST,63579528000,-10800
PYT,63594644400,-14400
PYST,63610977600,-10800
PYT,63626094000,-14400
PYST,63642427200,-10800
PYT,63657543600,-14400
PYST,63674481600,-10800
PYT,63688993200,-14400
PYST,63705931200,-10800
PYT,63720442800,-14400
PYST,63737380800,-10800
PYT,63752497200,-14400
PYST,63768830400,-10800
PYT,63783946800,-14400
PYST,63800280000,-10800
PYT,63815396400,-14400
PYST,63831729600,-10800
PYT,63846846000,-14400
PYST,63863784000,-10800
PYT,63878295600,-14400
PYST,63895233600,-10800
PYT,63909745200,-14400
PYST,63926683200,-10800
PYT,63941799600,-14400
PYST,63958132800,-10800
PYT,63973249200,-14400
PYST,63989582400,-10800
PYT,64004698800,-14400
PYST,64021636800,-10800
PYT,64036148400,-14400
PYST,64053086400,-10800
PYT,64067598000,-14400
PYST,64084536000,-10800
PYT,64099652400,-14400
PYST,64115985600,-10800
PYT,64131102000,-14400
PYST,64147435200,-10800
PYT,64162551600,-14400
PYST,64178884800,-10800
PYT,64194001200,-14400
PYST,64210939200,-10800
PYT,64225450800,-14400
PYST,64242388800,-10800
PYT,64256900400,-14400
PYST,64273838400,-10800
PYST,64282994047,-10800
PYST,64283080447,-10800
