LMT 59988199552000 12064000
LMT 59988285952000 12064000
FORT 60694519136000 14400000
FORT 60888139200000 18000000
SHET 61914740400000 18000000
SHET 62506407600000 21600000
SHEST 62522128800000 21600000
SHET 62537940000000 18000000
SHEST 62553668400000 21600000
SHET 62569476000000 18000000
SHEST 62585290800000 21600000
SHET 62601022800000 18000000
SHEST 62616747600000 21600000
SHET 62632472400000 18000000
SHEST 62648197200000 21600000
SHET 62663922000000 18000000
SHEST 62679646800000 21600000
SHET 62695371600000 18000000
SHEST 62711096400000 21600000
SHET 62726821200000 18000000
SHEST 62742546000000 21600000
SHET 62758270800000 18000000
SHEST 62773995600000 21600000
SHET 62790325200000 18000000
AQTT 62828506800000 18000000
AQTST 62837488800000 21600000
AQTT 62853210000000 18000000
AQTST 62868949200000 21600000
AQTT 62884674000000 18000000
AQTST 62900398800000 21600000
AQTT 62916123600000 18000000
AQTST 62931848400000 18000000
AQTT 62947576800000 14400000
AQTST 62963906400000 18000000
AQTT 62982050400000 14400000
AQTST 62995356000000 18000000
AQTT 63013500000000 14400000
AQTST 63026805600000 18000000
AQTT 63044949600000 14400000
AQTST 63058255200000 18000000
AQTT 63077004000000 14400000
AQTST 63089704800000 18000000
AQTT 63108453600000 14400000
AQTST 63121154400000 18000000
AQTT 63139903200000 14400000
AQTST 63153208800000 18000000
AQTT 63171352800000 14400000
AQTST 63184658400000 18000000
AQTT 63202802400000 14400000
AQTST 63216108000000 18000000
AQTT 63234856800000 14400000
AQTT 63246513600000 18000000
AQTT 64283080447000 18000000
AQTT 64283166847000 18000000
