LMT,59988113152,-16508
LMT,59988199552,-16508
AST,60449517308,-14400
ADT,62805996000,-10800
AST,62821717200,-14400
ADT,62837445600,-10800
AST,62853166800,-14400
ADT,62869500000,-10800
AST,62887640400,-14400
ADT,62900949600,-10800
AST,62919090000,-14400
ADT,62932399200,-10800
AST,62950539600,-14400
ADT,62964453600,-10800
AST,62981989200,-14400
ADT,62995903200,-10800
AST,63013438800,-14400
ADT,63027352800,-10800
AST,63044888400,-14400
ADT,63058802400,-10800
AST,63076942800,-14400
ADT,63090252000,-10800
AST,63108392400,-14400
ADT,63121701600,-10800
AST,63139842000,-14400
ADT,63153756000,-10800
AST,63171291600,-14400
ADT,63185205600,-10800
AST,63202741200,-14400
ADT,63216655200,-10800
AST,63234795600,-14400
ADT,63248104800,-10800
AST,63266245200,-14400
ADT,63279554400,-10800
AST,63297694800,-14400
ADT,63309189600,-10800
AST,63329749200,-14400
ADT,63340639200,-10800
AST,63361198800,-14400
ADT,63372088800,-10800
AST,63392648400,-14400
ADT,63404143200,-10800
AST,63424702800,-14400
ADT,63435592800,-10800
AST,63456152400,-14400
ADT,63467042400,-10800
AST,63487602000,-14400
ADT,63498492000,-10800
AST,63519051600,-14400
ADT,63529941600,-10800
AST,63550501200,-14400
ADT,63561391200,-10800
AST,63581950800,-14400
ADT,63593445600,-10800
AST,63614005200,-14400
ADT,63624895200,-10800
AST,63645454800,-14400
ADT,63656344800,-10800
AST,63676904400,-14400
ADT,63687794400,-10800
AST,63708354000,-14400
ADT,63719244000,-10800
AST,63739803600,-14400
ADT,63751298400,-10800
AST,63771858000,-14400
ADT,63782748000,-10800
AST,63803307600,-14400
ADT,63814197600,-10800
AST,63834757200,-14400
ADT,63845647200,-10800
AST,63866206800,-14400
ADT,63877096800,-10800
AST,63897656400,-14400
ADT,63908546400,-10800
AST,63929106000,-14400
ADT,63940600800,-10800
AST,63961160400,-14400
ADT,63972050400,-10800
AST,63992610000,-14400
ADT,64003500000,-10800
AST,64024059600,-14400
ADT,64034949600,-10800
AST,64055509200,-14400
ADT,64066399200,-10800
AST,64086958800,-14400
ADT,64098453600,-10800
AST,64119013200,-14400
ADT,64129903200,-10800
AST,64150462800,-14400
ADT,64161352800,-10800
AST,64181912400,-14400
ADT,64192802400,-10800
AST,64213362000,-14400
ADT,64224252000,-10800
AST,64244811600,-14400
ADT,64255701600,-10800
AST,64276261200,-14400
AST,64282994047,-14400
AST,64283080447,-14400
